"PRIM_STATE","AREA","AREA_TITLE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","label","year","NAICS","NAICS_TITLE","I_GROUP","AREA_TYPE","OWN_CODE","PCT_TOTAL","PCT_RPT","LOC_QUOTIENT","JOBS_1000","HOURLY"
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","47-2231","Solar Photovoltaic Installers","detailed","90","21.7","26.2","54490","1.6","22.28","22.28","24.3","30.18","30.95","46340","46340","50540","62770","64370",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"4.87","0.78500000000000003",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","180","8.1999999999999993","25.19","52400","2.5","17.28","18.850000000000001","22.26","30.14","36.61","35930","39210","46300","62700","76160",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"1.27","1.4690000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","51-4041","Machinists","detailed","150","10.7","31.77","66070","2.2999999999999998","21.65","23.57","27.95","31.74","66.48","45030","49030","58140","66020","138290",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"0.66","1.2549999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","400","4.2","30.79","64040","3.5","16.78","18.41","24.35","36.18","57.9","34900","38300","50650","75250","120430",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"9.49","3.3239999999999998",NA
"CA","42200","Santa Maria-Santa Barbara, CA","11-3051","Industrial Production Managers","detailed","300","3.3","63.07","131190","1.8","37.24","42.95","59.61","77.89","96.22","77470","89340","123990","162000","200130",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"1.01","1.482",NA
"CA","42200","Santa Maria-Santa Barbara, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","220","7.4","54.96","114310","1.6","27.3","34.76","46.82","64.38","85.03","56780","72310","97390","133900","176860",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"0.83","1.087",NA
"CA","42200","Santa Maria-Santa Barbara, CA","11-9041","Architectural and Engineering Managers","detailed","430","3.7","91.09","189470","1","62.23","76.17","87.83","105.88","#","129430","158440","182690","220230","#",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"1.56","2.1280000000000001",NA
"CA","42200","Santa Maria-Santa Barbara, CA","11-9199","Managers, All Other","detailed","910","1.7","85.41","177650","1.1000000000000001","37.82","60.75","80.930000000000007","101.46","#","78660","126370","168340","211050","#",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"1.1499999999999999","4.4729999999999999",NA
"CA","42200","Santa Maria-Santa Barbara, CA","17-2051","Civil Engineers","detailed","450","5.7","52.87","109970","2.6","35.76","38.51","47.98","63.54","78.52","74380","80100","99790","132170","163320",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"1.04","2.2370000000000001",NA
"CA","42200","Santa Maria-Santa Barbara, CA","17-2071","Electrical Engineers","detailed","320","10.9","74.14","154220","4.5999999999999996","37.69","48.22","62.62","84.97","104.54","78400","100290","130250","176730","217450",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"1.31","1.605",NA
"CA","42200","Santa Maria-Santa Barbara, CA","17-2141","Mechanical Engineers","detailed","340","4.2","64.38","133910","1.1000000000000001","36.369999999999997","44.98","58.25","73.03","89.59","75650","93550","121160","151910","186340",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"0.9","1.6679999999999999",NA
"CA","42200","Santa Maria-Santa Barbara, CA","17-2199","Engineers, All Other","detailed","580","4.5999999999999996","66.22","137730","0.7","40.950000000000003","50.06","63.08","80.02","85.9","85180","104130","131210","166440","178670",NA,"green job","23","000000","Cross-industry","cross-industry","4","1235",NA,NA,"2.88","2.8639999999999999",NA
